Experiment,User_ID,Turn,Traj_Type,V_state,Action_Q,Advantage,H_state,H_action,H_coupled,Delta_H_state,Delta_H_action,Delta_H_coupled,Dissonance,Sys_Strategy,Sys_Category,Prev_User_Strategy,Prev_User_Category
Qwen3-8B,persona_113,3,branch,0.8,1.0,0.19999999999999996,0.48406945063666196,0.2301621696828809,0.4026929137203762,-0.0527753143957117,-0.09571087608679774,,0.25390728095378107,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_113,3,branch,0.8,0.0,-0.8,0.3945923442396514,0.0,0.36363541495231944,-0.14225242079272227,-0.3258730457696786,,0.3945923442396514,Task Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_113,4,root,0.6,1.0,0.4,0.46906316103552137,0.0005621297869477003,,-0.009625753659210312,-0.3574273348961661,,0.4685010312485737,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_113,4,branch,0.6,0.0,-0.6,0.4846613490569525,0.0,0.468318671197461,0.005972434362220835,-0.3579894646831138,,0.4846613490569525,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_113,4,branch,0.6,1.0,0.4,0.41197501166450284,0.4126990510351101,0.4135108806423209,-0.06671390303022884,0.0547095863519963,,-0.0007240393706072767,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_113,4,branch,0.6,1.0,0.4,0.4933723109533176,0.0,0.4686709682656588,0.014683396258585946,-0.3579894646831138,,0.4933723109533176,Task Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_113,4,branch,0.6,0.0,-0.6,0.43315299774245847,0.24591312168424667,0.42124512348272064,-0.045535916952273214,-0.11207634299886715,,0.1872398760582118,Foot in the Door,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_113,5,root,0.6,1.0,0.4,0.5687767736931711,0.017710705803569593,,0.09971361265764977,0.017148576016621894,,0.5510660678896016,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_113,5,branch,0.6,1.0,0.4,0.5014191123189019,0.2096533584007215,0.48533217848508325,0.032355951283380535,0.2090912286137738,,0.2917657539181804,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_113,5,branch,0.6,1.0,0.4,0.41987610346563853,0.46552541712834106,0.4139348608424363,-0.04918705756988284,0.46496328734139336,,-0.04564931366270253,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_113,5,branch,0.6,0.0,-0.6,0.5356570555877773,0.3412964182185771,0.43883751563323226,0.06659389455225595,0.3407342884316294,,0.19436063736920023,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_113,5,branch,0.6,0.0,-0.6,0.464719476260814,0.3844645226808325,0.4295095734706408,-0.004343684774707368,0.3839023928938848,,0.08025495357998153,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_113,6,root,0.8,1.0,0.19999999999999996,0.5046635849866626,0.02271825322620072,,-0.0641131887065085,0.005007547422631126,,0.48194533176046195,Self Modeling,Action Facilitation,Self Pity,Defensive
Qwen3-8B,persona_113,6,branch,0.8,1.0,0.19999999999999996,0.5643368198632593,0.0,0.5292388751780084,-0.004439953829911802,-0.017710705803569593,,0.5643368198632593,Foot in the Door,Action Facilitation,Self Pity,Defensive
Qwen3-8B,persona_113,6,branch,0.8,1.0,0.19999999999999996,0.5895349650869702,0.44650345844381206,0.5748369925643417,0.020758191393799086,0.42879275264024247,,0.14303150664315817,Source Related Inquiry,Exploration,Self Pity,Defensive
Qwen3-8B,persona_113,6,branch,0.8,1.0,0.19999999999999996,0.46195829176168557,0.2314494993755498,0.4516217516954335,-0.10681848193148558,0.2137387935719802,,0.23050879238613578,Task Related Inquiry,Exploration,Self Pity,Defensive
Qwen3-8B,persona_113,6,branch,0.8,0.0,-0.8,0.3796584374300949,0.402364504933917,0.39667885798217795,-0.18911833626307623,0.3846537991303474,,-0.02270606750382209,Personal Related Inquiry,Exploration,Self Pity,Defensive
Qwen3-8B,persona_113,7,root,0.4,1.0,0.6,0.5265413981740257,0.6928706773667764,,0.021877813187363038,0.6701524241405757,,-0.16632927919275076,Personal Story,Core Persuasion,Self-assertion,Offensive
Qwen3-8B,persona_113,7,branch,0.4,0.0,-0.4,0.4273568487731115,0.0,0.39638906816766384,-0.07730673621355116,-0.02271825322620072,,0.4273568487731115,Foot in the Door,Action Facilitation,Self-assertion,Offensive
Qwen3-8B,persona_113,7,branch,0.4,0.0,-0.4,0.5358348108982346,0.0,0.5125376452070071,0.031171225911571954,-0.02271825322620072,,0.5358348108982346,Self Modeling,Action Facilitation,Self-assertion,Offensive
Qwen3-8B,persona_113,7,branch,0.4,0.0,-0.4,0.4658119339650286,0.5048201755902194,0.47476347631298377,-0.038851651021634015,0.4821019223640187,,-0.03900824162519079,Emotion Appeal,Core Persuasion,Self-assertion,Offensive
Qwen3-8B,persona_113,7,branch,0.4,1.0,0.6,0.45061597716917656,0.28228891478685614,0.4485287228597354,-0.054047607817486076,0.25957066156065545,,0.16832706238232042,Personal Related Inquiry,Exploration,Self-assertion,Offensive
Qwen3-8B,persona_113,8,root,0.4,1.0,0.6,0.5222712548834109,0.4184336989858957,,-0.004270143290614814,-0.2744369783808807,,0.10383755589751514,Source Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_113,8,branch,0.4,0.0,-0.4,0.5878748129475517,0.0,0.5511326371383297,0.06133341477352605,-0.6928706773667764,,0.5878748129475517,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_113,8,branch,0.4,1.0,0.6,0.503790647216785,0.13426759209675207,0.4866668491317493,-0.022750750957240662,-0.5586030852700243,,0.3695230551200329,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_113,8,branch,0.4,0.0,-0.4,0.45182560495854573,0.07573529916899088,0.4328356785353144,-0.07471579321547994,-0.6171353781977855,,0.3760903057895548,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_113,8,branch,0.4,0.0,-0.4,0.4868683269568425,0.0,0.46280381083916794,-0.039673071217183165,-0.6928706773667764,,0.4868683269568425,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_113,9,root,0.4,1.0,0.6,0.6019291778881221,0.130164943993589,,0.0796579230047112,-0.28826875499230675,,0.47176423389453304,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_113,9,branch,0.4,1.0,0.6,0.6265261929234016,0.0,0.5943966445683554,0.10425493803999075,-0.4184336989858957,,0.6265261929234016,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_113,9,branch,0.4,0.0,-0.4,0.5065226134562207,0.4343703100440621,0.49570625986989597,-0.015748641427190124,0.015936611058166406,,0.07215230341215861,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_113,9,branch,0.4,0.0,-0.4,0.5402781415760146,0.2155346264411249,0.5254999054935974,0.018006886692603752,-0.20289907254477083,,0.32474351513488975,Source Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_113,9,branch,0.4,0.0,-0.4,0.4586759383218033,0.0,0.42725977816277566,-0.06359531656160755,-0.4184336989858957,,0.4586759383218033,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_80,2,root,0.6,1.0,0.4,0.4175189616083338,0.471681966875357,,0.0,0.0,,-0.05416300526702322,Emotion Appeal,Core Persuasion,Others,Evasion
Qwen3-8B,persona_80,2,branch,0.6,1.0,0.4,0.3989986401773637,0.0,0.3959131994632107,0.0,0.0,,0.3989986401773637,Greeting,Exploration,Others,Evasion
Qwen3-8B,persona_80,2,branch,0.6,0.0,-0.6,0.3664194661431712,0.23752579258255999,0.3729456433855383,0.0,0.0,,0.12889367356061124,Personal Story,Core Persuasion,Others,Evasion
Qwen3-8B,persona_80,2,branch,0.6,0.0,-0.6,0.35001377314813714,0.3026644187062077,0.3353039890442278,0.0,0.0,,0.04734935444192945,Foot in the Door,Action Facilitation,Others,Evasion
Qwen3-8B,persona_80,2,branch,0.6,1.0,0.4,0.4113404877127526,0.40091522710304456,0.40252576307141463,0.0,0.0,,0.010425260609708054,Self Modeling,Action Facilitation,Others,Evasion
Qwen3-8B,persona_80,3,root,0.6,1.0,0.4,0.3562763565681504,0.13400736857179482,,-0.06124260504018342,-0.33767459830356217,,0.22226898799635555,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_80,3,branch,0.6,1.0,0.4,0.3497634865391884,0.0,0.3284364446770427,-0.06775547506914542,-0.471681966875357,,0.3497634865391884,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_80,3,branch,0.6,0.0,-0.6,0.33555384974451496,0.4476936048168039,0.3602218289006418,-0.08196511186381883,-0.023988362058553092,,-0.11213975507228896,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_80,3,branch,0.6,0.0,-0.6,0.3208361350316866,0.34657359057219694,0.32330208813140743,-0.09668282657664717,-0.12510837630316007,,-0.025737455540510323,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_80,3,branch,0.6,1.0,0.4,0.41805948786077224,0.0,0.38959445262467296,0.0005405262524384447,-0.471681966875357,,0.41805948786077224,Task Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_80,4,root,0.4,1.0,0.6,0.4217185989837991,0.3269479660280496,,0.06544224241564872,0.19294059745625478,,0.0947706329557495,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_80,4,branch,0.4,0.0,-0.4,0.41482237584458503,0.0,0.40377661268117193,0.05854601927643466,-0.13400736857179482,,0.41482237584458503,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_80,4,branch,0.4,0.0,-0.4,0.3792334775314735,0.0,0.37350908546685757,0.02295712096332314,-0.13400736857179482,,0.3792334775314735,Self Modeling,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_80,4,branch,0.4,1.0,0.6,0.46020091259157203,0.0,0.440284663117777,0.10392455602342165,-0.13400736857179482,,0.46020091259157203,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_80,4,branch,0.4,0.0,-0.4,0.3111721023101524,0.08951172806450138,0.3133666825867464,-0.04510425425799797,-0.044495640507293446,,0.22166037424565105,Task Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_80,5,root,0.6,1.0,0.4,0.46091069312370697,2.513464798596856e-05,,0.039192094139907874,-0.3269228313800636,,0.460885558475721,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_80,5,branch,0.6,1.0,0.4,0.42390943053707086,0.3314236596491225,0.42035299222830325,0.002190831553271766,0.004475693621072918,,0.09248577088794835,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_80,5,branch,0.6,1.0,0.4,0.44717516631906457,0.18562358703949514,0.44068229722325114,0.025456567335265468,-0.14132437898855446,,0.2615515792795694,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_80,5,branch,0.6,0.0,-0.6,0.4030564176037234,0.33635548234599316,0.4002359741393297,-0.018662181380075693,0.009407516317943565,,0.06670093525773024,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_80,5,branch,0.6,0.0,-0.6,0.435243115037302,0.4167370468645464,0.42290792438051567,0.01352451605350291,0.08978908083649678,,0.01850606817275563,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_80,6,root,1.0,1.0,0.0,0.528160575933942,0.29069096970817093,,0.06724988281023497,0.29066583506018495,,0.237469606225771,Personal Story,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_80,6,branch,1.0,1.0,0.0,0.3953549495267488,0.0,0.37883604184947495,-0.06555574359695815,-2.513464798596856e-05,,0.3953549495267488,Foot in the Door,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_80,6,branch,1.0,1.0,0.0,0.44202092332437215,0.19406771129667325,0.43203222379590867,-0.01888976979933482,0.19404257664868726,,0.2479532120276989,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_80,6,branch,1.0,1.0,0.0,0.47261928080693255,0.3738213324377166,0.43796448714965563,0.01170858768322558,0.3737961977897306,,0.09879794836921596,Emotion Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_80,6,branch,1.0,1.0,0.0,0.48424988279090786,0.2287426464703323,0.47883073688283656,0.023339189667200888,0.22871751182234631,,0.2555072363205756,Self Modeling,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_195,2,root,0.8,1.0,0.19999999999999996,0.40105165016697464,0.4856697526487889,,0.0,0.0,,-0.08461810248181428,Emotion Appeal,Core Persuasion,Others,Evasion
Qwen3-8B,persona_195,2,branch,0.8,1.0,0.19999999999999996,0.37658585489608776,0.4125075129299072,0.3938624615325103,0.0,0.0,,-0.03592165803381947,Foot in the Door,Action Facilitation,Others,Evasion
Qwen3-8B,persona_195,2,branch,0.8,1.0,0.19999999999999996,0.34518389992233545,0.0,0.357559146672719,0.0,0.0,,0.34518389992233545,Greeting,Exploration,Others,Evasion
Qwen3-8B,persona_195,2,branch,0.8,1.0,0.19999999999999996,0.42347170198923245,0.2911015669450099,0.4202080547294898,0.0,0.0,,0.13237013504422257,Personal Story,Core Persuasion,Others,Evasion
Qwen3-8B,persona_195,2,branch,0.8,0.0,-0.8,0.5404330604997518,0.3693270619254865,0.541242605549058,0.0,0.0,,0.17110599857426534,Self Modeling,Action Facilitation,Others,Evasion
Qwen3-8B,persona_195,3,root,0.8,1.0,0.19999999999999996,0.3697635540726387,0.3904046975865912,,-0.031288096094335915,-0.09526505506219773,,-0.020641143513952465,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_195,3,branch,0.8,1.0,0.19999999999999996,0.36856156740505647,0.0,0.3504522823184735,-0.03249008276191817,-0.4856697526487889,,0.36856156740505647,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_195,3,branch,0.8,1.0,0.19999999999999996,0.35680384077520066,0.0,0.34299687301767523,-0.04424780939177397,-0.4856697526487889,,0.35680384077520066,Personal Story,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_195,3,branch,0.8,0.0,-0.8,0.30427929395087916,0.0,0.2895420420552555,-0.09677235621609548,-0.4856697526487889,,0.30427929395087916,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_195,3,branch,0.8,1.0,0.19999999999999996,0.3480653288710355,0.39792857650613966,0.3749224869746923,-0.052986321295939165,-0.08774117614264926,,-0.04986324763510419,Emotion Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_195,4,root,0.8,1.0,0.19999999999999996,0.43161897349785483,0.0013551180586900086,,0.06185541942521611,-0.3890495795279012,,0.43026385543916484,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_195,4,branch,0.8,1.0,0.19999999999999996,0.36849069288349917,0.10420837591016681,0.3656187471696151,-0.0012728611891395514,-0.2861963216764244,,0.2642823169733324,Personal Story,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_195,4,branch,0.8,1.0,0.19999999999999996,0.4098054891639467,0.43753150376309413,0.4171163900009345,0.04004193509130799,0.047126806176502944,,-0.02772601459914742,Emotion Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_195,4,branch,0.8,1.0,0.19999999999999996,0.39977125845606043,0.42447213324457495,0.4078560361458606,0.030007704383421707,0.03406743565798376,,-0.024700874788514515,Self Modeling,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_195,4,branch,0.8,0.0,-0.8,0.40903787648976964,0.07573529916899088,0.3901014169711519,0.039274322417130914,-0.31466939841760033,,0.3333025773207787,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_195,5,root,0.8,1.0,0.19999999999999996,0.572143045651885,0.17433402316289134,,0.14052407215403018,0.17297890510420133,,0.39780902248899364,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_195,5,branch,0.8,1.0,0.19999999999999996,0.45177176133129304,0.33793664460655337,0.44252621536622005,0.020152787833438213,0.3365815265478634,,0.11383511672473967,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_195,5,branch,0.8,0.0,-0.8,0.4377535695594014,0.25556052188615763,0.3891529775003658,0.006134596061546593,0.25420540382746765,,0.1821930476732438,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_195,5,branch,0.8,1.0,0.19999999999999996,0.4920818841978365,0.4303273032476562,0.46922439047167663,0.060462910699981665,0.42897218518896624,,0.06175458095018027,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_195,5,branch,0.8,1.0,0.19999999999999996,0.4189912555723323,0.19406771129667325,0.4112066790098942,-0.01262771792552253,0.19271259323798323,,0.22492354427565905,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_283,2,root,0.6,0.0,-0.6,0.6227029450297843,0.4973699241827095,,0.0,0.0,,0.12533302084707482,Emotion Appeal,Core Persuasion,Others,Evasion
Qwen3-8B,persona_283,2,branch,0.6,1.0,0.4,0.47339241953515654,0.15687174612837548,0.44935580103484857,0.0,0.0,,0.31652067340678103,Foot in the Door,Action Facilitation,Others,Evasion
Qwen3-8B,persona_283,2,branch,0.6,0.0,-0.6,0.42481798925757047,0.38603222150189703,0.4098672155506504,0.0,0.0,,0.03878576775567344,Logical Appeal,Core Persuasion,Others,Evasion
Qwen3-8B,persona_283,2,branch,0.6,1.0,0.4,0.47319192596936077,0.2911015669450099,0.46505636934921285,0.0,0.0,,0.1820903590243509,Self Modeling,Action Facilitation,Others,Evasion
Qwen3-8B,persona_283,2,branch,0.6,1.0,0.4,0.44877039840299804,0.0,0.4279198794694316,0.0,0.0,,0.44877039840299804,Credibility Appeal,Core Persuasion,Others,Evasion
Qwen3-8B,persona_283,3,root,0.6,0.0,-0.6,0.40433082103168366,0.33618953927621725,,-0.21837212399810063,-0.16118038490649222,,0.06814128175546641,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_283,3,branch,0.6,1.0,0.4,0.38935910334543145,0.0,0.37674760985255407,-0.23334384168435285,-0.4973699241827095,,0.38935910334543145,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_283,3,branch,0.6,1.0,0.4,0.43335796918452624,0.0,0.41422335317091497,-0.18934497584525806,-0.4973699241827095,,0.43335796918452624,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_283,3,branch,0.6,0.0,-0.6,0.3183667583580643,0.3846861430434136,0.3357983191362593,-0.30433618667172,-0.11268378113929589,,-0.06631938468534931,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_283,3,branch,0.6,1.0,0.4,0.3819068719236523,0.24180815194063834,0.3396132488679964,-0.240796073106132,-0.2555617722420711,,0.14009871998301396,Personal Story,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_283,4,root,0.2,0.0,-0.2,0.44301258359440876,0.001832422886498119,,0.0386817625627251,-0.33435711638971916,,0.44118016070791066,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_283,4,branch,0.2,0.0,-0.2,0.39399037586105135,0.0,0.3764734503703278,-0.010340445170632317,-0.33618953927621725,,0.39399037586105135,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_283,4,branch,0.2,0.0,-0.2,0.46607341674574565,0.32330193966168735,0.45681655795927245,0.06174259571406199,-0.012887599614529899,,0.1427714770840583,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_283,4,branch,0.2,0.0,-0.2,0.411975721813294,0.3664553610166757,0.387835026696976,0.007644900781610342,0.030265821740458443,,0.04552036079661831,Credibility Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_283,4,branch,0.2,1.0,0.8,0.3544401002372936,0.3477131839573473,0.3451475050783204,-0.04989072079439005,0.01152364468113004,,0.006726916279946316,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_283,5,root,0.8,0.0,-0.8,0.5021212847828275,0.01503791684145564,,0.05910870118841871,0.013205493954957521,,0.48708336794137186,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_283,5,branch,0.8,1.0,0.19999999999999996,0.49261780385203896,0.0,0.478253714023092,0.0496052202576302,-0.001832422886498119,,0.49261780385203896,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_283,5,branch,0.8,1.0,0.19999999999999996,0.43803790818012023,0.0,0.41126375592727715,-0.004974675414288532,-0.001832422886498119,,0.43803790818012023,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_283,5,branch,0.8,1.0,0.19999999999999996,0.5405593925449002,0.43628233672660244,0.5012304965677947,0.09754680895049139,0.43444991384010434,,0.10427705581829771,Credibility Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_283,5,branch,0.8,1.0,0.19999999999999996,0.5004879857922588,0.23104906038146464,0.49540701399912307,0.05747540219785008,0.2292166374949665,,0.26943892541079417,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_283,6,root,0.2,0.0,-0.2,0.5634571357444716,0.08496030993424485,,0.06133585096164418,0.0699223930927892,,0.4784968258102268,Donation Information,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_283,6,branch,0.2,0.0,-0.2,0.5127249177610638,0.0,0.4785147959263071,0.0106036329782363,-0.01503791684145564,,0.5127249177610638,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_283,6,branch,0.2,0.0,-0.2,0.49006811013322393,0.5203976338156862,0.4988084856707673,-0.012053174649603537,0.5053597169742305,,-0.030329523682462223,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_283,6,branch,0.2,1.0,0.8,0.49571183580782435,0.5562536857829474,0.49869524474083277,-0.006409448975003118,0.5412157689414918,,-0.060541849975123074,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_283,6,branch,0.2,0.0,-0.2,0.579925788605865,0.3426976468578175,0.5581350171297607,0.0778045038230375,0.32765973001636184,,0.23722814174804746,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_283,7,root,0.4,0.0,-0.4,0.5432666150769216,0.3646638363331209,,-0.020190520667550005,0.279703526398876,,0.17860277874380076,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_283,7,branch,0.4,1.0,0.6,0.6038174554448672,0.3591897818731899,0.5242765472887598,0.04036031970039555,0.27422947193894504,,0.2446276735716773,Credibility Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_283,7,branch,0.4,0.0,-0.4,0.47162618990503885,0.0,0.444118923945441,-0.0918309458394328,-0.08496030993424485,,0.47162618990503885,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_283,7,branch,0.4,1.0,0.6,0.5499793188644541,0.4518446303731843,0.5147166811762124,-0.01347781688001759,0.3668843204389394,,0.09813468849126977,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_283,7,branch,0.4,0.0,-0.4,0.5448808227628066,0.0,0.5259179221204834,-0.018576312981665066,-0.08496030993424485,,0.5448808227628066,Source Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_283,8,root,0.4,0.0,-0.4,0.5580966878629585,0.15647696525776442,,0.014830072786036874,-0.20818687107535647,,0.4016197226051941,Personal Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B,persona_283,8,branch,0.4,0.0,-0.4,0.5650313276471217,0.14555078347250494,0.5351591485833693,0.021764712570200073,-0.21911305286061594,,0.4194805441746168,Foot in the Door,Action Facilitation,Personal Choice,Defensive
Qwen3-8B,persona_283,8,branch,0.4,0.0,-0.4,0.4707279583932167,0.10420837591016681,0.45252692489590646,-0.07253865668370496,-0.2604554604229541,,0.3665195824830499,Self Modeling,Action Facilitation,Personal Choice,Defensive
Qwen3-8B,persona_283,8,branch,0.4,1.0,0.6,0.45294787866660224,0.08633574054607136,0.4380910970080565,-0.0903187364103194,-0.27832809578704953,,0.3666121381205309,Source Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B,persona_283,8,branch,0.4,1.0,0.6,0.5522414133685232,0.22529109640436892,0.530290531498739,0.008974798291601527,-0.13937273992875196,,0.3269503169641542,Task Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B,persona_283,9,root,0.2,0.0,-0.2,0.525716018739793,0.0028665514750356997,,-0.032380669123165506,-0.15361041378272872,,0.5228494672647573,Source Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B,persona_283,9,branch,0.2,1.0,0.8,0.5229866315617799,0.0,0.5035864893734696,-0.03511005630117858,-0.15647696525776442,,0.5229866315617799,Self Modeling,Action Facilitation,Personal Choice,Defensive
Qwen3-8B,persona_283,9,branch,0.2,0.0,-0.2,0.47950249151323376,0.0,0.4588308692293515,-0.07859419634972475,-0.15647696525776442,,0.47950249151323376,Personal Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B,persona_283,9,branch,0.2,0.0,-0.2,0.5070870437718061,0.139768905600481,0.487849511934919,-0.051009644091152384,-0.01670805965728342,,0.36731813817132514,Task Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B,persona_283,9,branch,0.2,0.0,-0.2,0.5577765890563527,0.0,0.5270787409050521,-0.00032009880660577306,-0.15647696525776442,,0.5577765890563527,Foot in the Door,Action Facilitation,Personal Choice,Defensive
Qwen3-8B,persona_283,10,root,0.2,0.0,-0.2,0.5437575343882701,0.24619897467771754,,0.018041515648477113,0.24333242320268184,,0.29755855971055256,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_283,10,branch,0.2,0.0,-0.2,0.4490013759490864,0.2895802066960414,0.43281000818841225,-0.07671464279070661,0.2867136552210057,,0.159421169253045,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_283,10,branch,0.2,0.0,-0.2,0.5498433520814999,0.4676422750201046,0.5425781221085985,0.024127333341706914,0.4647757235450689,,0.08220107706139534,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_283,10,branch,0.2,0.0,-0.2,0.5752739552910322,0.0,0.5589219631286514,0.04955793655123919,-0.0028665514750356997,,0.5752739552910322,Source Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_283,10,branch,0.2,1.0,0.8,0.6021831538120206,0.0,0.568962120938181,0.07646713507222758,-0.0028665514750356997,,0.6021831538120206,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_296,2,root,0.2,0.0,-0.2,0.5456213126485833,0.38350922722921615,,0.0,0.0,,0.1621120854193671,Emotion Appeal,Core Persuasion,Others,Evasion
Qwen3-8B,persona_296,2,branch,0.2,0.0,-0.2,0.4647190373316694,0.4589229358432923,0.46019534962247516,0.0,0.0,,0.0057961014883771145,Personal Story,Core Persuasion,Others,Evasion
Qwen3-8B,persona_296,2,branch,0.2,0.0,-0.2,0.4056640919790425,0.0,0.38792069439251015,0.0,0.0,,0.4056640919790425,Foot in the Door,Action Facilitation,Others,Evasion
