Experiment,Outcome,Turn,Phase,User_ID,Prev_Sys_Spec,Prev_User_Spec,Curr_Sys_Spec,Triplet,H_state,H_action,H_coupled,Delta_H_state,Delta_H_action,Delta_H_coupled,Dissonance
Qwen3-8B,Success,4,Mid (4-6),persona_36,Credibility Appeal,Hesitance,Self Modeling,Credibility Appeal -> Hesitance -> Self Modeling,0.416788520437965,0.23310183128203615,,0.026773680238618203,-0.07431326539396854,,0.18368668915592884
Qwen3-8B,Success,5,Mid (4-6),persona_36,Self Modeling,Hesitance,Self Modeling,Self Modeling -> Hesitance -> Self Modeling,0.496840579254507,0.4318857675976269,,0.08005205881654198,0.19878393631559077,,0.06495481165688005
Qwen3-8B,Success,6,Mid (4-6),persona_36,Self Modeling,Hesitance,Foot in the Door,Self Modeling -> Hesitance -> Foot in the Door,0.5303621036348083,0.038532525643030203,,0.033521524380301315,-0.3933532419545967,,0.49182957799177807
Qwen3-8B,Success,7,Late (7-10),persona_36,Foot in the Door,Personal Choice,Foot in the Door,Foot in the Door -> Personal Choice -> Foot in the Door,0.5845736516012426,0.033081834196119826,,0.05421154796643435,-0.005450691446910377,,0.5514918174051228
Qwen3-8B,Success,8,Late (7-10),persona_36,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5264589670726056,0.0011921016147088033,,-0.058114684528636995,-0.03188973258141102,,0.5252668654578968
Qwen3-8B,Fail,5,Mid (4-6),persona_36,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.39782194554571326,0.0,,-0.10644452158154138,-0.14673189215136506,,0.39782194554571326
Qwen3-8B,Fail,6,Mid (4-6),persona_36,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5375605558102304,0.0019126015522712043,,0.13973861026451717,0.0019126015522712043,,0.5356479542579592
Qwen3-8B,Fail,7,Late (7-10),persona_36,Foot in the Door,Information Inquiry,Foot in the Door,Foot in the Door -> Information Inquiry -> Foot in the Door,0.48553522430718504,0.19455974876666507,,-0.05202533150304539,0.19264714721439385,,0.29097547554051995
Qwen3-8B,Fail,8,Late (7-10),persona_36,Foot in the Door,Others,Foot in the Door,Foot in the Door -> Others -> Foot in the Door,0.51290843840401,0.00925374858928406,,0.02737321409682497,-0.185306000177381,,0.5036546898147259
Qwen3-8B,Fail,9,Late (7-10),persona_36,Foot in the Door,Others,Foot in the Door,Foot in the Door -> Others -> Foot in the Door,0.5754443880519707,0.00015173634305579837,,0.06253594964796072,-0.009102012246228261,,0.575292651708915
Qwen3-8B,Fail,10,Late (7-10),persona_36,Foot in the Door,Others,Foot in the Door,Foot in the Door -> Others -> Foot in the Door,0.5552434184804158,0.0003310019055819876,,-0.020200969571554928,0.00017926556252618922,,0.5549124165748338
Qwen3-8B,Fail,5,Mid (4-6),persona_36,Foot in the Door,Hesitance,Task Related Inquiry,Foot in the Door -> Hesitance -> Task Related Inquiry,0.4010740301377023,0.31899763588586727,,-0.10319243698955233,0.1722657437345022,,0.08207639425183505
Qwen3-8B,Fail,6,Mid (4-6),persona_36,Task Related Inquiry,Personal Choice,Foot in the Door,Task Related Inquiry -> Personal Choice -> Foot in the Door,0.4616260988064073,0.396647639843628,,0.060552068668704995,0.07765000395776073,,0.06497845896277932
Qwen3-8B,Fail,7,Late (7-10),persona_36,Foot in the Door,Donate,Foot in the Door,Foot in the Door -> Donate -> Foot in the Door,0.49337086598384927,0.4772470502746653,,0.03174476717744196,0.0805994104310373,,0.016123815709183975
Qwen3-8B,Fail,8,Late (7-10),persona_36,Foot in the Door,Donate,Foot in the Door,Foot in the Door -> Donate -> Foot in the Door,0.43906628994315566,0.05813882366363609,,-0.05430457604069361,-0.4191082266110292,,0.38092746627951957
Qwen3-8B,Fail,9,Late (7-10),persona_36,Foot in the Door,Others,Foot in the Door,Foot in the Door -> Others -> Foot in the Door,0.49480307824815734,0.5048125604984669,,0.05573678830500167,0.4466737368348308,,-0.010009482250309565
Qwen3-8B,Fail,10,Late (7-10),persona_36,Foot in the Door,Donate,Foot in the Door,Foot in the Door -> Donate -> Foot in the Door,0.6038778877484999,0.09136914537465395,,0.1090748095003426,-0.41344341512381294,,0.512508742373846
Qwen3-8B,Fail,6,Mid (4-6),persona_36,Self Modeling,Hesitance,Self Modeling,Self Modeling -> Hesitance -> Self Modeling,0.49865427057539213,0.23752579258255999,,-0.09203707921352744,-0.21377729451129654,,0.2611284779928321
Qwen3-8B,Fail,7,Late (7-10),persona_36,Self Modeling,Personal Choice,Self Modeling,Self Modeling -> Personal Choice -> Self Modeling,0.5133486241002241,0.281833812741544,,0.014694353524831949,0.044308020158984024,,0.23151481135868007
Qwen3-8B,Fail,8,Late (7-10),persona_36,Self Modeling,Personal Choice,Foot in the Door,Self Modeling -> Personal Choice -> Foot in the Door,0.5626993898332037,0.17281095560429802,,0.049350765732979585,-0.109022857137246,,0.3898884342289056
Qwen3-8B,Fail,9,Late (7-10),persona_36,Foot in the Door,Hesitance,Self Modeling,Foot in the Door -> Hesitance -> Self Modeling,0.5428770663255938,0.026822383507317773,,-0.019822323507609818,-0.14598857209698024,,0.516054682818276
Qwen3-8B,Fail,10,Late (7-10),persona_36,Self Modeling,Hesitance,Foot in the Door,Self Modeling -> Hesitance -> Foot in the Door,0.5528689184361928,0.03679257825939496,,0.009991852110598942,0.00997019475207719,,0.5160763401767978
Qwen3-8B,Fail,6,Mid (4-6),persona_36,Self Modeling,Hesitance,Foot in the Door,Self Modeling -> Hesitance -> Foot in the Door,0.5675786320939176,0.0,,-0.023112717695002005,-0.4513030870938565,,0.5675786320939176
Qwen3-8B,Fail,7,Late (7-10),persona_36,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5084195448297373,0.12568359037337878,,-0.05915908726418029,0.12568359037337878,,0.3827359544563585
Qwen3-8B,Fail,8,Late (7-10),persona_36,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.44173452501939936,0.18623527089831554,,-0.06668501981033792,0.06055168052493676,,0.2554992541210838
Qwen3-8B,Fail,9,Late (7-10),persona_36,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.4244004412205123,0.13918896531254338,,-0.017334083798887068,-0.047046305585772163,,0.2852114759079689
Qwen3-8B,Fail,10,Late (7-10),persona_36,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.41934791172303804,0.14935541261526655,,-0.005052529497474256,0.010166447302723175,,0.26999249910777146
Qwen3-8B,Fail,7,Late (7-10),persona_36,Task Related Inquiry,Personal Choice,Foot in the Door,Task Related Inquiry -> Personal Choice -> Foot in the Door,0.4877741977422253,0.061811570551135286,,-0.038774053561355326,-0.38963360965856725,,0.42596262719109
Qwen3-8B,Fail,8,Late (7-10),persona_36,Foot in the Door,Hesitance,Self Modeling,Foot in the Door -> Hesitance -> Self Modeling,0.5280563187675185,0.4368257169720123,,0.04028212102529316,0.375014146420877,,0.09123060179550618
Qwen3-8B,Fail,9,Late (7-10),persona_36,Self Modeling,Hesitance,Foot in the Door,Self Modeling -> Hesitance -> Foot in the Door,0.4765038533968817,0.006717079601115851,,-0.051552465370636735,-0.43010863737089644,,0.4697867737957659
Qwen3-8B,Fail,10,Late (7-10),persona_36,Foot in the Door,Hesitance,Self Modeling,Foot in the Door -> Hesitance -> Self Modeling,0.5232588318553817,0.398262475174871,,0.04675497845849996,0.3915453955737552,,0.12499635668051068
Qwen3-8B,Fail,7,Late (7-10),persona_36,Task Related Inquiry,Personal Choice,Self Modeling,Task Related Inquiry -> Personal Choice -> Self Modeling,0.4790996880325607,0.0,,-0.04744856327101993,-0.45144518020970253,,0.4790996880325607
Qwen3-8B,Fail,8,Late (7-10),persona_36,Self Modeling,Hesitance,Foot in the Door,Self Modeling -> Hesitance -> Foot in the Door,0.5155581529294874,0.10455399514130817,,0.03645846489692667,0.10455399514130817,,0.4110041577881792
Qwen3-8B,Fail,9,Late (7-10),persona_36,Foot in the Door,Personal Choice,Self Modeling,Foot in the Door -> Personal Choice -> Self Modeling,0.5528451643275297,0.4626493261227305,,0.03728701139804236,0.3580953309814223,,0.0901958382047992
Qwen3-8B,Fail,10,Late (7-10),persona_36,Self Modeling,Hesitance,Foot in the Door,Self Modeling -> Hesitance -> Foot in the Door,0.515172890643327,0.3343765973518787,,-0.03767227368420267,-0.12827272877085183,,0.18079629329144836
Qwen3-8B,Fail,8,Late (7-10),persona_36,Personal Related Inquiry,Hesitance,Self Modeling,Personal Related Inquiry -> Hesitance -> Self Modeling,0.4748298561977954,0.10420837591016681,,-0.08730831042249809,-0.0015594389100548056,,0.3706214802876286
Qwen3-8B,Fail,9,Late (7-10),persona_36,Self Modeling,Personal Choice,Foot in the Door,Self Modeling -> Personal Choice -> Foot in the Door,0.62043532242254,0.17554361998676457,,0.14560546622474457,0.07133524407659776,,0.44489170243577536
Qwen3-8B,Fail,10,Late (7-10),persona_36,Foot in the Door,Personal Choice,Foot in the Door,Foot in the Door -> Personal Choice -> Foot in the Door,0.5118632261784122,0.06056186435191719,,-0.10857209624412778,-0.11498175563484739,,0.451301361826495
Qwen3-8B,Fail,8,Late (7-10),persona_36,Personal Related Inquiry,Hesitance,Emotion Appeal,Personal Related Inquiry -> Hesitance -> Emotion Appeal,0.49306871249927947,0.34507791706776564,,-0.069069454121014,0.239310102247544,,0.14799079543151383
Qwen3-8B,Fail,9,Late (7-10),persona_36,Emotion Appeal,Personal Choice,Self Modeling,Emotion Appeal -> Personal Choice -> Self Modeling,0.49120303023996476,0.27741878632344397,,-0.001865682259314716,-0.06765913074432167,,0.2137842439165208
Qwen3-8B,Fail,10,Late (7-10),persona_36,Self Modeling,Others,Self Modeling,Self Modeling -> Others -> Self Modeling,0.40664531475353805,0.5540189551399091,,-0.08455771548642671,0.2766001688164651,,-0.14737364038637102
Qwen3-8B,Fail,9,Late (7-10),persona_36,Foot in the Door,Others,Emotion Appeal,Foot in the Door -> Others -> Emotion Appeal,0.49318593937755006,0.0,,0.009767689787534117,-0.22597605541751303,,0.49318593937755006
Qwen3-8B,Fail,10,Late (7-10),persona_36,Emotion Appeal,Donate,Foot in the Door,Emotion Appeal -> Donate -> Foot in the Door,0.6381248840538112,0.050529685269883794,,0.14493894467626112,0.050529685269883794,,0.5875951987839274
Qwen3-8B,Fail,9,Late (7-10),persona_36,Foot in the Door,Others,Source Related Inquiry,Foot in the Door -> Others -> Source Related Inquiry,0.48887325751365207,0.11317991992861702,,0.005455007923636124,-0.11279613548889601,,0.37569333758503504
Qwen3-8B,Fail,10,Late (7-10),persona_36,Source Related Inquiry,Hesitance,Self Modeling,Source Related Inquiry -> Hesitance -> Self Modeling,0.5140299427731537,0.3870542315796142,,0.025156685259501654,0.2738743116509972,,0.1269757111935395
Qwen3-8B,Fail,10,Late (7-10),persona_36,Foot in the Door,Others,Self Modeling,Foot in the Door -> Others -> Self Modeling,0.5009072583842883,0.14603540253678218,,-0.010055167032433032,-0.06945519805714595,,0.35487185584750613
Qwen3-8B,Fail,10,Late (7-10),persona_36,Foot in the Door,Others,Task Related Inquiry,Foot in the Door -> Others -> Task Related Inquiry,0.438814942609407,0.22846509790521166,,-0.07214748280731431,0.012974497311283528,,0.21034984470419535
Qwen3-8B,Fail,10,Late (7-10),persona_36,Foot in the Door,Others,Source Related Inquiry,Foot in the Door -> Others -> Source Related Inquiry,0.4855230421354798,0.30018616985356256,,-0.025439383281241512,0.08469556925963442,,0.18533687228191725
Qwen3-8B,Fail,10,Late (7-10),persona_36,Foot in the Door,Others,Emotion Appeal,Foot in the Door -> Others -> Emotion Appeal,0.5662382078051267,0.33393017216565707,,0.05527578238840536,0.11843957157172894,,0.2323080356394696
Qwen3-8B,Success,2,Early (2-3),persona_82,Greeting,Others,Emotion Appeal,Greeting -> Others -> Emotion Appeal,0.40105165016697464,0.4856697526487889,,,,,-0.08461810248181428
Qwen3-8B,Success,3,Early (2-3),persona_82,Emotion Appeal,Information Inquiry,Credibility Appeal,Emotion Appeal -> Information Inquiry -> Credibility Appeal,0.3549561619003317,0.3026757652615549,,-0.04609548826664295,-0.18299398738723405,,0.052280396638776816
Qwen3-8B,Success,4,Mid (4-6),persona_82,Credibility Appeal,Information Inquiry,Donation Information,Credibility Appeal -> Information Inquiry -> Donation Information,0.4439701864933815,9.919002814949665e-05,,0.0890140245930498,-0.30257657523340536,,0.443870996465232
Qwen3-8B,Success,5,Mid (4-6),persona_82,Donation Information,Information Inquiry,Source Related Inquiry,Donation Information -> Information Inquiry -> Source Related Inquiry,0.5074196065972848,0.002684271146591812,,0.06344942010390331,0.0025850811184423153,,0.5047353354506929
Qwen3-8B,Success,6,Mid (4-6),persona_82,Source Related Inquiry,Information Inquiry,Personal Story,Source Related Inquiry -> Information Inquiry -> Personal Story,0.5257441213324178,0.012819259603062919,,0.01832451473513297,0.010134988456471107,,0.5129248617293548
Qwen3-8B,Success,7,Late (7-10),persona_82,Personal Story,Hesitance,Foot in the Door,Personal Story -> Hesitance -> Foot in the Door,0.5964594187121931,0.03707474413146048,,0.07071529737977533,0.024255484528397563,,0.5593846745807326
Qwen3-8B,Success,8,Late (7-10),persona_82,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5343534319696541,0.2691601143377655,,-0.06210598674253898,0.23208537020630501,,0.26519331763188864
Qwen3-8B,Fail,2,Early (2-3),persona_82,Greeting,Others,Logical Appeal,Greeting -> Others -> Logical Appeal,0.44769508090940696,0.31225170590006224,,,,,0.13544337500934472
Qwen3-8B,Fail,3,Early (2-3),persona_82,Logical Appeal,Information Inquiry,Credibility Appeal,Logical Appeal -> Information Inquiry -> Credibility Appeal,0.4033875286460459,0.39458714602838707,,-0.04430755226336108,0.08233544012832483,,0.008800382617658808
Qwen3-8B,Fail,4,Mid (4-6),persona_82,Credibility Appeal,Information Inquiry,Personal Story,Credibility Appeal -> Information Inquiry -> Personal Story,0.5588295618504436,2.846433232956066e-05,,0.15544203320439776,-0.3945586816960575,,0.558801097518114
Qwen3-8B,Fail,5,Mid (4-6),persona_82,Personal Story,Hesitance,Foot in the Door,Personal Story -> Hesitance -> Foot in the Door,0.5243419122898966,0.00011052039206036423,,-0.03448764956054706,8.205605973080357e-05,,0.5242313918978362
Qwen3-8B,Fail,6,Mid (4-6),persona_82,Foot in the Door,Hesitance,Self Modeling,Foot in the Door -> Hesitance -> Self Modeling,0.5127966381961057,0.3783733295059016,,-0.011545274093790914,0.3782628091138412,,0.13442330869020408
Qwen3-8B,Fail,7,Late (7-10),persona_82,Self Modeling,Information Inquiry,Donation Information,Self Modeling -> Information Inquiry -> Donation Information,0.5047105765546035,0.00039433658761269967,,-0.008086061641502162,-0.3779789929182889,,0.5043162399669908
Qwen3-8B,Fail,8,Late (7-10),persona_82,Donation Information,Information Inquiry,Source Related Inquiry,Donation Information -> Information Inquiry -> Source Related Inquiry,0.46607925578418913,0.08991731911817252,,-0.03863132077041437,0.08952298253055982,,0.3761619366660166
Qwen3-8B,Fail,9,Late (7-10),persona_82,Source Related Inquiry,Information Inquiry,Task Related Inquiry,Source Related Inquiry -> Information Inquiry -> Task Related Inquiry,0.5531418043580892,0.07394389600965635,,0.08706254857390011,-0.01597342310851617,,0.4791979083484329
Qwen3-8B,Fail,10,Late (7-10),persona_82,Task Related Inquiry,Hesitance,Personal Related Inquiry,Task Related Inquiry -> Hesitance -> Personal Related Inquiry,0.5769412342734822,0.08404993911039255,,0.023799429915392967,0.010106043100736192,,0.49289129516308966
Qwen3-8B,Fail,2,Early (2-3),persona_82,Greeting,Others,Credibility Appeal,Greeting -> Others -> Credibility Appeal,0.430651539561301,0.2149431504402777,,,,,0.21570838912102328
Qwen3-8B,Fail,3,Early (2-3),persona_82,Credibility Appeal,Information Inquiry,Donation Information,Credibility Appeal -> Information Inquiry -> Donation Information,0.3906723603016413,0.0002586331842196128,,-0.03997917925965966,-0.21468451725605808,,0.3904137271174217
Qwen3-8B,Fail,4,Mid (4-6),persona_82,Donation Information,Information Inquiry,Personal Story,Donation Information -> Information Inquiry -> Personal Story,0.4996572793934092,0.014168374956712878,,0.10898491909176788,0.013909741772493265,,0.48548890443669634
Qwen3-8B,Fail,5,Mid (4-6),persona_82,Personal Story,Information Inquiry,Source Related Inquiry,Personal Story -> Information Inquiry -> Source Related Inquiry,0.48495029579710797,0.0011449980558074573,,-0.014706983596301237,-0.013023376900905421,,0.4838052977413005
Qwen3-8B,Fail,6,Mid (4-6),persona_82,Source Related Inquiry,Hesitance,Foot in the Door,Source Related Inquiry -> Hesitance -> Foot in the Door,0.4990701458137195,3.9752657245391576e-05,,0.014119850016611535,-0.0011052453985620657,,0.49903039315647413
Qwen3-8B,Fail,7,Late (7-10),persona_82,Foot in the Door,Hesitance,Self Modeling,Foot in the Door -> Hesitance -> Self Modeling,0.5478335529770733,0.35852470934026975,,0.048763407163353756,0.3584849566830244,,0.1893088436368035
Qwen3-8B,Fail,8,Late (7-10),persona_82,Self Modeling,Hesitance,Task Related Inquiry,Self Modeling -> Hesitance -> Task Related Inquiry,0.4949648526426677,0.21606419367465413,,-0.05286870033440555,-0.14246051566561563,,0.2789006589680136
Qwen3-8B,Fail,9,Late (7-10),persona_82,Task Related Inquiry,Information Inquiry,Credibility Appeal,Task Related Inquiry -> Information Inquiry -> Credibility Appeal,0.5182026110027089,0.001312047670484747,,0.023237758360041216,-0.2147521460041694,,0.5168905633322242
Qwen3-8B,Fail,10,Late (7-10),persona_82,Credibility Appeal,Hesitance,Foot in the Door,Credibility Appeal -> Hesitance -> Foot in the Door,0.5302028363980663,0.33787585969555095,,0.012000225395357389,0.3365638120250662,,0.19232697670251536
